t,p_x,p_y,p_z,v_x,v_y,v_z,a_lin_x,a_lin_y,a_lin_z,total_vel,total_acc,distance,heading,heading_rate
8.282828282828284,0.010693763485659868,1.8541467504858646,3.8585858585858586,-0.1456053515781128,0.9876247726118059,-0.5,0.985946166591654,0.14535787497924701,-1.7763568394002505e-14,1.118033988749895,1.0,9.257334575786485,1.2626262626262628,-0.9999999999999964
8.383838383838384,0.00102882827664319,1.9546502693981147,3.808080808080808,-0.045272652410944594,0.9972732809157208,-0.5,0.9955782759102559,0.045195705225133054,1.7763568394002505e-14,1.118033988749895,1.0,9.370228899881443,1.1616161616161618,-1.000000000000008
8.484848484848484,0.0015477730996105166,2.055616100165807,3.757575757575758,0.05552157284820019,0.9967552181118329,-0.49999999999999645,0.995061093626356,-0.05542720619299857,-1.7763568394002505e-14,1.118033988749895,0.9999999999999999,9.483123223976401,1.0606060606060606,-0.9999999999999964
8.585858585858587,0.012245307639916159,2.1560149599257583,3.707070707070707,0.15574979074589543,0.9860758655231958,-0.5000000000000036,0.9843998920866321,-0.1554850722579717,-3.552713678800501e-14,1.118033988749895,0.9999999999999999,9.596017548071357,0.95959595959596,-0.9999999999999982
8.686868686868687,0.03301237729070039,2.2548233457260487,3.6565656565656566,0.25439023791620713,0.9653440924031518,-0.5000000000000036,0.9637033555059248,-0.25395786623349537,3.552713678800501e-14,1.118033988749895,1.0,9.708911872166315,0.8585858585858585,-1.0000000000000089
8.787878787878787,0.06363727489571525,2.3510339684920503,3.606060606060606,0.3504373373127476,0.9347712460820858,-0.49999999999999645,0.9331824720004089,-0.34984172019139503,3.552713678800501e-14,1.118033988749895,1.0,9.821806196261273,0.7575757575757576,-0.9999999999999964
8.88888888888889,0.10380779897004366,2.4436660217022284,3.5555555555555554,0.4429119494314416,0.8946689974149908,-0.49999999999999645,0.8931483826969768,-0.4421591588116156,0.0,1.118033988749895,1.0,9.93470052035623,0.6565656565656568,-0.9999999999999973
8.98989898989899,0.1531144363970166,2.531775180091039,3.505050505050505,0.530871354019208,0.8454461634938806,-0.49999999999999645,0.8440092098459799,-0.5299690641257944,-1.7763568394002505e-14,1.118033988749895,1.0,10.047594844451188,0.5555555555555557,-0.9999999999999987
9.090909090909092,0.21105453715574263,2.6144632264484673,3.4545454545454546,0.6134188605114378,0.78760454001584,-0.5,0.7862658962727833,-0.6123762696199071,-3.552713678800501e-14,1.118033988749895,1.0,10.160489168546146,0.45454545454545464,-0.7499999999999964
9.191919191919192,0.2770374385205395,2.6908872083770676,3.404040404040404,0.6897129492258314,0.7217337857928889,-0.5000000000000036,0.7205070985819262,-0.6885406858917671,0.0,1.118033988749895,1.0,10.273383492641104,0.40404040404040376,-0.5000000000000049
9.292929292929292,0.3503904864942935,2.760268031659151,3.3535353535353534,0.7589758501239472,0.6485054115528577,-0.5,0.647403186175207,-0.7576858648314997,3.552713678800501e-14,1.1180339887498947,0.9999999999999999,10.386277816736062,0.3535353535353533,-0.4999999999999978
9.393939393939394,0.43036589309103435,2.82189840263017,3.303030303030303,0.8205014716854693,0.5686659343117775,-0.49999999999999645,0.5676994072589685,-0.8191069150196926,-2.6201263381153694e-14,1.118033988749895,1.0,10.499172140831018,0.3030303030303029,-0.4999999999999998
9.494949494949495,0.5161483595620653,2.8751500385908235,3.2525252525252526,0.8736625990651534,0.4830292671044347,-0.5000000000000053,0.48220829150908706,-0.8721776876503604,-1.7763568394002505e-14,1.118033988749895,1.0,10.612066464925975,0.25252525252525215,-0.5000000000000029
9.595959595959595,0.6068633878516703,2.9194800727522776,3.202020202020202,0.9179172881519508,0.3924684216551402,-0.5,0.391801366844831,-0.9163571597220033,3.5083047578154947e-14,1.118033988749895,1.0,10.724960789020933,0.20202020202020202,-0.49999999999999767
9.696969696969697,0.7015861955523589,2.954436588420145,3.1515151515151514,0.9528143903469375,0.2979066085747366,-0.4999999999999982,0.2974002747519453,-0.9511949494255618,8.881784197001252e-15,1.118033988749895,1.0,10.837855113115891,0.15151515151515144,-0.4999999999999998
9.797979797979798,0.7993511434773146,2.9796632259997,3.101010101010101,0.9779981517382028,0.200307825811592,-0.4999999999999982,0.19996737472974768,-0.9763359075025997,-1.7763568394002505e-14,1.118033988749895,1.0,10.950749437210849,0.10101010101010084,-0.49999999999999967
9.8989898989899,0.8991615797418954,2.9949028158568303,3.0505050505050506,0.9932118397872904,0.10066703130148369,-0.5000000000000018,0.10049593364434539,-0.7417362288313403,-3.108624468950438e-14,1.118033988749895,1.0,11.063643761305807,0.05050505050505029,-0.24999999999999534
10.0,1.0,3.0,3.0,0.9983003605552426,0.05046212301738067,-0.5000000000000044,0.05037635560272699,-0.4970285920126232,-2.63788990650939e-14,1.118033988749895,1.0,11.176538085400765,0.05050505050505029,0.0
10.1010101010101,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.176538085400765,0.05050505050505029,0.0
